20131041,50:06:C9:0A:00:00,10.201.6.80
20131041,72:06:C9:0A:00:00,10.201.6.114
20131041,43:8E:C9:0A:00:00,10.201.142.67
20131041,87:0C:CA:0A:00:00,10.202.12.135
20131041,4F:BA:C9:0A:00:00,10.201.186.79
20131041,21:06:C9:0A:00:00,10.201.6.33
20131041,B1:06:C9:0A:00:00,10.201.6.177
20131041,F0:0E:CA:0A:00:00,10.202.14.240
20131041,83:02:CA:0A:00:00,10.202.2.131
20131041,6D:06:C9:0A:00:00,10.201.6.109
20131041,DD:10:C9:0A:00:00,10.201.16.221
20131041,36:0D:C9:0A:00:00,10.201.13.54
20131041,C9:0B:C9:0A:00:00,10.201.11.201
20131041,4E:06:C9:0A:00:00,10.201.6.78
20131041,A9:52:C9:0A:00:00,10.201.82.169
20131041,2D:C8:C9:0A:00:00,10.201.200.45
20131041,09:12:C9:0A:00:00,10.201.18.9
20131041,DD:02:CA:0A:00:00,10.202.2.221
20131041,A9:16:C9:0A:00:00,10.201.22.169
20131041,C3:04:C9:0A:00:00,10.201.4.195
20131041,F1:05:CA:0A:00:00,10.202.5.241
20131041,99:06:C9:0A:00:00,10.201.6.153
20131041,DD:53:C9:0A:00:00,10.201.83.221
20131041,7B:81:C9:0A:00:00,10.201.129.123
20131041,3C:09:CA:0A:00:00,10.202.9.60
20131041,C6:09:C9:0A:00:00,10.201.9.198
20131041,D9:0D:CA:0A:00:00,10.202.13.217
20131041,EB:08:C9:0A:00:00,10.201.8.235
20131041,5D:93:C9:0A:00:00,10.201.147.93
20131041,B5:05:C9:0A:00:00,10.201.5.181
20131041,6C:08:C9:0A:00:00,10.201.8.108
20131041,34:4B:C9:0A:00:00,10.201.75.52
20131041,BD:04:C9:0A:00:00,10.201.4.189
20131041,13:02:CA:0A:00:00,10.202.2.19
20131041,50:05:CA:0A:00:00,10.202.5.80
20131041,D9:02:CA:0A:00:00,10.202.2.217
20131041,A8:09:C9:0A:00:00,10.201.9.168
20131041,9E:11:C9:0A:00:00,10.201.17.158
20131041,CA:02:CA:0A:00:00,10.202.2.202
20131041,F3:66:C9:0A:00:00,10.201.102.243
20131041,83:01:C9:0A:00:00,10.201.1.131
20131041,E3:53:C9:0A:00:00,10.201.83.227
20131041,44:0B:C9:0A:00:00,10.201.11.68
20131041,FA:00:CA:0A:00:00,10.202.0.250
20131041,63:02:CA:0A:00:00,10.202.2.99
20131041,03:02:CA:0A:00:00,10.202.2.3
20131041,BE:06:C9:0A:00:00,10.201.6.190
20131041,29:93:C9:0A:00:00,10.201.147.41
20131041,01:02:CA:0A:00:00,10.202.2.1
20131041,CB:06:C9:0A:00:00,10.201.6.203
20131041,B2:09:C9:0A:00:00,10.201.9.178
20131041,0D:01:C9:0A:00:00,10.201.1.13
20131041,20:79:C9:0A:00:00,10.201.121.32
20131041,A0:0A:C9:0A:00:00,10.201.10.160
20131041,D4:06:C9:0A:00:00,10.201.6.212
20131041,17:BF:C9:0A:00:00,10.201.191.23
20131041,28:D2:44:65:FA:6B,10.110.11.7
20131041,07:04:C9:0A:00:00,10.201.4.7
20131041,E3:02:CA:0A:00:00,10.202.2.227
20131041,A5:05:C9:0A:00:00,10.201.5.165
20131041,CF:02:C9:0A:00:00,10.201.2.207
20131041,19:05:C9:0A:00:00,10.201.5.25
20131041,23:05:CA:0A:00:00,10.202.5.35
20131041,CA:E4:C9:0A:00:00,10.201.228.202
20131041,C6:DF:C9:0A:00:00,10.201.223.198
20131078,DC:9F:C9:0A:00:00,10.201.159.220
20131078,6B:93:C9:0A:00:00,10.201.147.107
20131078,14:54:C9:0A:00:00,10.201.84.20
20131078,BC:EE:7B:12:1A:92,10.108.6.142
20131078,E8:4B:C9:0A:00:00,10.201.75.232
20131078,8E:06:6C:0A:00:00,10.108.6.142
20131078,6D:93:C9:0A:00:00,10.201.147.109
20131080,E0:DB:55:EF:7E:FF,10.108.6.35
20131772,AF:12:CA:0A:00:00,10.202.18.175
20131772,3A:12:CA:0A:00:00,10.202.18.58
20131772,84:12:CA:0A:00:00,10.202.18.132
20131772,F3:12:CA:0A:00:00,10.202.18.243
20131772,F8:A9:63:2F:61:B2,10.116.2.179
20131772,6A:08:C9:0A:00:00,10.201.8.106
20131772,9F:12:CA:0A:00:00,10.202.18.159
20131772,17:12:CA:0A:00:00,10.202.18.23
20131772,B3:02:74:0A:00:00,10.116.2.179
20132171,4B:06:5B:0A:00:00,10.91.6.75
20132171,B3:61:C9:0A:00:00,10.201.97.179
20132171,CB:5E:C9:0A:00:00,10.201.94.203
20132171,73:61:C9:0A:00:00,10.201.97.115
20132171,6C:3B:E5:89:6E:39,10.91.6.75
20132171,08:9E:01:DE:0C:33,10.91.6.75
20132171,9E:61:C9:0A:00:00,10.201.97.158
20132695,34:02:CA:0A:00:00,10.202.2.52
20132695,17:02:CA:0A:00:00,10.202.2.23
20132695,2D:0E:CA:0A:00:00,10.202.14.45
20132695,09:02:CA:0A:00:00,10.202.2.9
20132695,65:02:CA:0A:00:00,10.202.2.101
20132695,70:02:CA:0A:00:00,10.202.2.112
20132695,58:05:CA:0A:00:00,10.202.5.88
20132695,4F:02:CA:0A:00:00,10.202.2.79
20132695,96:02:CA:0A:00:00,10.202.2.150
20132695,12:11:C9:0A:00:00,10.201.17.18
20132695,8F:03:6B:0A:00:00,10.107.3.143
20132695,B2:02:CA:0A:00:00,10.202.2.178
20132695,62:02:CA:0A:00:00,10.202.2.98
20132695,57:05:CA:0A:00:00,10.202.5.87
20132695,45:02:CA:0A:00:00,10.202.2.69
20132695,8A:02:CA:0A:00:00,10.202.2.138
20132695,A6:02:CA:0A:00:00,10.202.2.166
20132695,F4:02:CA:0A:00:00,10.202.2.244
20132695,16:02:CA:0A:00:00,10.202.2.22
20132695,DD:05:CA:0A:00:00,10.202.5.221
20132695,3D:05:CA:0A:00:00,10.202.5.61
20132695,42:02:CA:0A:00:00,10.202.2.66
20132695,AE:02:CA:0A:00:00,10.202.2.174
20132695,EB:02:CA:0A:00:00,10.202.2.235
20132695,D2:05:CA:0A:00:00,10.202.5.210
20132695,33:02:CA:0A:00:00,10.202.2.51
20132695,D0:12:C9:0A:00:00,10.201.18.208
20132695,28:02:CA:0A:00:00,10.202.2.40
20132695,1F:05:CA:0A:00:00,10.202.5.31
20132695,68:02:CA:0A:00:00,10.202.2.104
20132695,3C:02:CA:0A:00:00,10.202.2.60
20132695,52:05:CA:0A:00:00,10.202.5.82
20132695,C3:05:CA:0A:00:00,10.202.5.195
20132695,43:02:CA:0A:00:00,10.202.2.67
20132695,35:02:CA:0A:00:00,10.202.2.53
20132695,27:05:CA:0A:00:00,10.202.5.39
20132695,F7:02:CA:0A:00:00,10.202.2.247
20132695,F4:05:CA:0A:00:00,10.202.5.244
20132695,85:05:CA:0A:00:00,10.202.5.133
20132695,2D:02:CA:0A:00:00,10.202.2.45
20132695,9A:02:CA:0A:00:00,10.202.2.154
20132695,32:02:CA:0A:00:00,10.202.2.50
20132695,80:02:CA:0A:00:00,10.202.2.128
20132695,D9:02:CA:0A:00:00,10.202.2.217
20132695,E2:02:CA:0A:00:00,10.202.2.226
20132695,62:05:CA:0A:00:00,10.202.5.98
20132695,76:02:CA:0A:00:00,10.202.2.118
20132695,3E:05:CA:0A:00:00,10.202.5.62
20132695,92:08:C9:0A:00:00,10.201.8.146
20132695,7E:02:CA:0A:00:00,10.202.2.126
20132695,AD:02:CA:0A:00:00,10.202.2.173
20132695,68:05:CA:0A:00:00,10.202.5.104
20132695,CE:02:CA:0A:00:00,10.202.2.206
20132695,0B:05:CA:0A:00:00,10.202.5.11
20132695,99:02:CA:0A:00:00,10.202.2.153
20132695,4A:02:CA:0A:00:00,10.202.2.74
20132695,AC:02:CA:0A:00:00,10.202.2.172
20132695,E8:02:CA:0A:00:00,10.202.2.232
20132695,48:02:CA:0A:00:00,10.202.2.72
20132695,AA:05:CA:0A:00:00,10.202.5.170
20132695,87:05:CA:0A:00:00,10.202.5.135
20132710,20:47:47:15:C5:F8,10.107.3.29
20132710,39:02:CA:0A:00:00,10.202.2.57
20132710,B4:99:BA:E1:AD:F9,10.107.3.29
20132710,C0:05:CA:0A:00:00,10.202.5.192
20132710,F0:79:59:0E:25:3A,10.107.3.29
20132710,78:05:CA:0A:00:00,10.202.5.120
20132710,18:05:CA:0A:00:00,10.202.5.24
20132710,01:05:CA:0A:00:00,10.202.5.1
20132710,E0:DB:55:F4:E1:A8,10.107.3.29
20132710,09:05:CA:0A:00:00,10.202.5.9
20132755,19:02:CA:0A:00:00,10.202.2.25
20132755,A8:02:CA:0A:00:00,10.202.2.168
20132755,61:02:CA:0A:00:00,10.202.2.97
20132755,37:06:C9:0A:00:00,10.201.6.55
20132755,EF:02:CA:0A:00:00,10.202.2.239
20132755,EC:05:CA:0A:00:00,10.202.5.236
20132755,3B:02:CA:0A:00:00,10.202.2.59
20132755,D5:02:CA:0A:00:00,10.202.2.213
